creddebt,othdebt,default,homeown,address,cars,carvalue,edcat3,edcat4,edcat5,income
0.56628,2.86572,1,0,2,3,11.7,0,0,0,2.46003030879136
2.073464,4.4213445,1,1,2,2,15.2,0,0,0,2.7463679525813456
0.662904,0.9823265,1,1,5,2,11.3,0,0,0,2.287575489231605
0.47564,2.05436,1,0,4,5,11.3,0,0,1,2.408750132704112
0.3876075,1.124448,0,1,2,1,14.3,0,0,0,2.46003030879136
1.898424,1.297576,0,0,13,3,11.3,0,0,0,2.2523032588823373
1.254,1.121,0,1,18,1,11.3,0,1,0,2.48383059850252
1.587168,1.580832,0,1,4,4,11.3,0,0,0,2.46003030879136
2.073464,4.4213445,1,1,14,2,33.9,0,1,0,3.120680732210223
2.073464,4.4213445,0,1,13,4,33.9,0,0,0,3.018800752574748
1.390608,0.9823265,0,0,3,1,11.3,0,0,0,2.5689952186268696
1.740928,4.4213445,1,1,24,1,14.7,0,0,0,2.6243162309641788
0.778941,2.984059,0,1,16,3,20.9,0,0,0,2.8938831177615123
0.3876075,0.9823265,0,1,19,2,20.6,0,0,0,2.964993841844477
0.3876075,0.988281,0,1,4,3,11.3,0,0,0,2.381023211425735
0.3876075,0.9823265,1,0,0,3,12.7,0,0,0,2.2523032588823373
1.45236,4.4213445,0,0,9,2,33.9,0,0,0,3.158333840277581
0.3876075,0.9823265,0,0,32,2,11.3,1,0,0,2.351708521806686
2.073464,4.4213445,0,1,17,2,33.9,0,0,1,3.2655718820658013
1.3923,4.4213445,0,0,21,2,33.9,0,0,0,2.8089624323150884
0.3876075,1.5318,0,1,18,3,22.0,0,1,0,2.7463679525813456
2.073464,4.4213445,0,1,13,1,27.2,1,0,0,2.8639109822820368
2.073464,3.570336,0,1,19,2,33.9,0,0,0,3.163435680457179
0.3876075,0.9823265,0,0,19,1,33.9,0,0,0,3.3524755144146017
2.073464,4.4213445,0,1,25,1,32.0,0,1,0,3.066492470991257
2.073464,4.4213445,1,1,9,2,16.8,0,1,0,2.657931590812515
1.3175,0.9823265,0,1,32,5,16.2,0,0,0,2.6065744664362365
0.82656,1.41344,0,0,10,2,13.9,0,0,1,2.6243162309641788
2.073464,4.4213445,0,1,38,3,33.9,0,0,0,3.126279888486493
1.618234,4.223766,1,1,10,1,11.3,1,0,0,2.435041821647632
0.4446,4.4213445,0,1,18,1,33.9,0,1,0,3.153166054214132
0.656484,2.067516,1,1,9,2,11.3,0,0,0,2.0298559693409404
1.0374,4.2826,0,0,15,4,33.9,0,0,1,3.07287928386884
1.867008,1.668992,0,1,12,4,22.7,0,0,0,2.657931590812515
0.3876075,3.620694,0,1,28,1,14.7,0,0,0,2.641421570789816
1.2144,4.4213445,0,1,21,1,21.5,1,0,0,3.0259567506545086
0.900405,1.904595,1,0,0,1,11.3,0,0,0,2.173867546507328
0.3876075,0.9823265,0,1,16,1,23.3,0,0,0,2.9034356629117
0.546595,2.848405,1,0,19,3,19.4,0,0,1,2.673883628868984
2.073464,2.807403,0,1,8,2,26.7,0,0,0,2.964993841844477
2.073464,4.4213445,1,0,19,1,33.9,0,0,0,3.1783607139418644
2.073464,4.4213445,1,0,4,1,24.8,1,0,0,2.820505816466207
2.073464,2.422266,0,0,12,1,30.0,0,0,1,2.8534502238266977
0.3876075,0.9867,0,1,29,3,13.7,0,0,0,2.506543444863037
0.3876075,0.9823265,0,1,3,1,11.3,0,0,0,2.287575489231605
0.3876075,1.742148,0,1,0,2,11.3,0,0,0,2.287575489231605
1.525554,4.4213445,0,1,18,5,33.9,0,0,0,3.103404238756444
1.21878,2.44122,0,1,17,5,25.0,1,0,0,2.956720021331736
2.073464,4.4213445,0,1,6,1,33.9,0,0,1,3.018800752574748
0.3876075,1.5181,0,0,6,2,17.1,0,1,0,2.7187175674665944
2.073464,1.3376,1,1,6,2,23.6,0,0,0,2.7187175674665944
1.86396,4.4213445,1,1,1,3,17.9,1,0,0,2.5881508887538
0.3876075,1.846576,0,1,28,3,33.9,0,0,0,3.323442998763712
1.575637,4.4213445,0,1,9,2,33.9,0,1,0,3.3430464681260568
2.073464,4.4213445,0,1,19,2,33.9,0,0,0,3.197425525518002
0.3876075,0.9823265,0,1,1,2,12.6,0,0,0,2.48383059850252
0.540764,1.951236,0,0,10,3,13.7,1,0,0,2.549051568126432
0.3876075,1.038765,0,1,7,2,16.8,0,0,0,2.673883628868984
0.50736,2.51264,1,1,0,1,11.3,0,0,0,2.351708521806686
0.3876075,0.9823265,0,1,31,1,18.3,0,0,0,2.8741300447498843
1.465282,1.056718,0,0,12,2,11.3,0,0,0,2.506543444863037
0.883938,0.9823265,0,0,12,1,11.3,0,0,0,1.9722154322948249
0.4095,3.6855,0,1,37,2,12.8,0,0,0,2.381023211425735
1.71288,0.9823265,0,0,9,3,14.8,0,0,0,2.6893116971750457
0.393278,1.068722,0,1,0,3,11.3,0,0,0,2.2523032588823373
0.3876075,2.682056,0,1,12,3,13.1,0,0,0,2.759593793940161
2.073464,3.860136,1,1,8,3,16.3,0,0,0,2.704246861378462
2.073464,4.4213445,0,1,16,3,21.3,1,0,0,2.973110644253181
1.88496,4.4213445,0,1,12,2,13.7,0,1,0,2.641421570789816
2.073464,4.4213445,1,0,15,2,33.9,0,1,0,3.103404238756444
0.3876075,4.4213445,1,1,28,3,22.5,0,0,0,2.641421570789816
0.978075,4.4213445,0,0,4,1,25.5,0,0,0,2.8089624323150884
0.3876075,0.9823265,0,0,0,4,11.3,0,0,0,2.287575489231605
0.3876075,0.9823265,0,1,19,1,33.9,0,0,0,2.973110644253181
1.30832,0.9823265,0,1,14,1,33.9,0,0,0,3.097478579611526
0.38844,2.93156,0,0,12,3,20.4,1,0,0,2.7463679525813456
1.4427,1.7073,1,1,19,7,33.9,1,0,0,3.066492470991257
1.43208,2.77992,1,1,15,3,26.3,0,1,0,2.9034356629117
0.3876075,1.48992,0,1,10,5,11.6,1,0,0,2.46003030879136
2.073464,0.9823265,1,1,16,4,11.3,0,0,0,1.9722154322948249
2.073464,4.4213445,0,1,11,3,33.9,1,0,0,3.1479307227755298
2.073464,3.9904,1,0,11,3,26.0,1,0,0,2.7463679525813456
0.9045,1.5075,0,1,14,3,16.6,0,1,0,2.6893116971750457
0.3876075,0.9823265,0,1,44,4,19.8,0,0,0,2.7187175674665944
0.704329,1.894671,1,1,10,4,33.9,0,1,0,3.257680096395127
0.3876075,4.4213445,0,1,13,1,30.9,0,0,1,2.9482834511749685
2.073464,3.8272,0,1,23,3,33.9,1,0,0,2.988894688880724
0.40014,1.08186,0,0,41,3,11.3,0,0,0,2.3206286159024154
0.3876075,0.9823265,0,0,48,2,22.4,1,0,0,2.7187175674665944
0.3876075,0.9823265,0,1,47,2,11.3,0,0,0,1.8360113070546324
0.92512,1.03488,0,0,2,1,13.1,0,0,0,2.549051568126432
0.3876075,0.9823265,0,0,34,2,11.3,1,0,0,2.351708521806686
0.3876075,0.9823265,0,1,6,1,14.5,0,0,0,2.657931590812515
0.3876075,1.483488,1,1,0,3,13.9,0,1,0,2.46003030879136
2.073464,2.27188,0,0,35,3,33.9,0,1,0,3.018800752574748
1.573748,0.9823265,0,0,9,3,11.5,1,0,0,2.408750132704112
0.6264,1.1736,1,0,1,2,12.1,0,0,0,2.48383059850252
0.85345,3.37155,0,0,8,4,30.7,0,0,0,2.996572017704461
0.3876075,0.9823265,0,0,4,2,11.8,0,0,0,2.48383059850252
1.328208,1.485792,0,1,7,3,19.1,1,0,0,2.772447904688752
0.632016,2.559984,0,1,18,3,32.6,1,0,0,2.93089755856381
0.3876075,1.071,0,0,23,1,11.3,0,0,0,2.351708521806686
1.521312,4.4213445,0,1,45,1,19.5,1,0,0,2.732749924868649
0.3876075,1.0528,0,1,39,2,21.4,0,0,1,2.673883628868984
1.498648,4.4213445,0,1,18,2,33.9,0,0,1,2.964993841844477
2.073464,4.4213445,0,1,6,3,33.9,0,0,1,3.1479307227755298
0.89392,2.06608,0,1,15,1,21.7,0,0,0,2.7463679525813456
0.3876075,1.34784,0,0,8,2,16.4,0,0,0,2.5881508887538
0.69412,1.89588,0,0,28,4,33.9,0,0,0,3.0329925585919573
1.494547,4.4213445,0,1,35,3,14.0,0,0,0,2.8938831177615123
0.3876075,3.38261,0,0,3,3,11.3,0,0,0,2.408750132704112
2.073464,4.4213445,0,1,15,1,33.9,0,0,0,3.3300920970241816
1.695744,4.4213445,0,1,37,3,33.9,0,0,0,3.313243636299805
0.533265,0.9823265,1,0,1,4,11.3,0,0,0,2.173867546507328
0.3876075,4.4213445,0,1,36,2,28.2,1,0,0,2.973110644253181
1.09872,1.42128,0,1,28,3,17.4,1,0,0,2.5881508887538
0.472374,0.994626,0,0,15,1,11.3,0,0,0,1.8360113070546324
0.687648,1.516352,0,1,25,1,28.1,0,0,0,3.07287928386884
0.3876075,3.06456,0,0,16,3,16.4,1,0,0,2.5881508887538
1.9092,4.4213445,0,0,25,3,33.9,0,0,0,3.066492470991257
0.907212,4.4213445,0,1,5,1,13.0,1,0,0,2.7187175674665944
1.06536,1.69464,0,1,4,3,13.4,0,0,0,2.435041821647632
1.86396,4.01604,0,1,29,2,33.9,0,0,0,3.0329925585919573
2.073464,4.4213445,0,1,29,2,33.4,0,0,0,3.0329925585919573
2.073464,2.891772,1,1,5,4,24.3,0,0,1,2.884117573346206
0.3876075,4.4213445,0,1,39,3,16.7,1,0,0,2.797115291190978
1.35876,2.69724,0,1,5,2,33.9,0,0,0,2.884117573346206
1.12896,4.4213445,0,1,16,3,33.9,0,1,0,3.2846192913159835
1.878198,2.258802,0,1,9,1,11.3,1,0,0,2.381023211425735
1.270304,1.725696,0,1,17,3,15.3,0,0,0,2.549051568126432
0.79674,2.14326,0,1,10,3,16.9,0,0,0,2.8534502238266977
0.3876075,0.98952,0,1,24,2,33.9,0,0,0,3.0329925585919573
2.073464,4.4213445,1,0,8,3,23.5,0,0,0,2.7463679525813456
0.488095,1.588905,0,1,3,1,19.1,0,0,0,2.6065744664362365
0.3876075,0.9823265,0,1,3,3,11.3,0,0,0,2.408750132704112
2.073464,4.4213445,1,1,21,2,33.9,1,0,0,3.103404238756444
0.401554,3.001446,0,0,18,3,19.0,1,0,0,2.759593793940161
0.3876075,4.4213445,0,0,11,2,17.5,0,1,0,2.9219351260234374
0.3876075,0.9823265,1,1,9,1,33.9,1,0,0,2.8938831177615123
0.3876075,0.9823265,1,1,11,1,11.4,0,0,0,2.2523032588823373
0.63504,1.71696,0,1,21,1,24.5,1,0,0,2.772447904688752
0.84252,4.11348,0,0,15,3,30.6,0,1,0,3.120680732210223
2.073464,4.4213445,1,1,22,2,18.9,1,0,0,2.820505816466207
1.474174,2.183826,0,1,0,3,21.8,1,0,0,2.6065744664362365
0.653248,1.234752,1,0,7,2,11.3,0,0,0,2.2145185330389654
2.073464,4.4213445,1,1,5,1,11.3,1,0,0,2.5881508887538
0.54,1.62,0,0,29,2,11.3,0,0,0,2.351708521806686
0.3876075,0.9823265,0,0,21,3,11.3,0,0,0,1.8360113070546324
0.868819,4.4213445,0,0,15,2,22.9,0,0,0,2.8534502238266977
0.3876075,0.9823265,0,1,3,3,28.8,0,0,0,2.8534502238266977
0.3876075,0.9948,0,1,8,3,14.3,0,1,0,2.48383059850252
2.073464,2.7612,0,1,13,3,18.1,0,0,0,2.732749924868649
1.605786,1.488214,0,0,21,4,13.1,0,0,0,2.657931590812515
0.3876075,1.350375,0,0,20,2,11.3,0,0,0,2.08213820289468
0.69084,0.9823265,0,1,37,2,11.3,1,0,0,1.9080988606101053
1.404928,1.731072,1,0,13,2,14.8,1,0,0,2.549051568126432
1.2474,4.4213445,1,1,5,3,24.2,0,1,0,2.956720021331736
0.88452,1.84548,0,1,28,3,33.9,0,1,0,3.158333840277581
2.03609,1.41491,1,0,3,3,21.0,0,0,0,2.5689952186268696
0.3876075,0.9823265,0,1,27,2,25.6,0,0,1,2.820505816466207
0.3876075,1.575222,0,1,47,4,11.3,0,0,0,2.408750132704112
0.3876075,0.9823265,1,1,0,1,11.3,0,0,0,2.0298559693409404
1.33287,0.9823265,0,0,1,3,14.3,1,0,0,2.408750132704112
2.073464,4.4213445,0,1,21,2,33.9,1,0,0,3.2243963370996536
0.42957,1.89243,1,1,9,2,15.8,0,1,0,2.5282575874854296
0.3876075,1.203048,0,1,22,2,13.6,0,0,0,2.408750132704112
2.073464,2.46909,0,0,4,2,11.6,0,0,0,2.506543444863037
0.830484,4.4213445,0,1,31,2,15.3,0,0,0,2.435041821647632
0.469908,1.582092,0,1,3,1,11.3,0,0,0,2.3206286159024154
2.073464,4.4213445,0,1,29,2,33.9,0,1,0,3.409845807658121
1.384815,3.474185,0,1,27,1,24.5,0,0,0,2.784949218215684
2.073464,3.28943,0,1,26,2,33.9,0,1,0,3.3586313119258304
1.120734,2.185266,0,0,11,3,21.9,0,0,0,2.7187175674665944
0.511566,1.006434,0,0,9,1,16.6,1,0,0,2.820505816466207
0.79325,1.58175,0,0,7,4,11.3,0,1,0,2.3206286159024154
0.3876075,1.051008,0,1,49,2,11.3,1,0,0,2.1299186755973434
0.3876075,3.5945,0,1,3,2,12.2,0,0,1,2.48383059850252
2.073464,1.77408,0,0,35,3,18.8,0,0,0,2.842736942103692
0.6944,1.0416,0,1,8,1,17.5,1,0,0,2.6065744664362365
1.328124,2.745876,0,1,27,2,11.3,0,0,0,2.381023211425735
1.73594,4.4213445,0,0,33,2,33.9,0,0,0,3.269457855626535
2.073464,4.4213445,1,0,40,4,33.9,0,1,0,3.2156106593820404
2.073464,4.4213445,1,1,16,3,20.8,0,0,0,2.704246861378462
0.3876075,0.9823265,0,0,19,3,11.3,0,1,0,1.9080988606101053
1.3068,4.4213445,0,1,14,3,33.9,0,0,0,3.153166054214132
0.815451,1.823549,1,1,8,5,12.2,0,0,1,2.5689952186268696
0.476928,1.251072,0,0,6,1,22.8,0,1,0,2.842736942103692
0.45045,0.9823265,0,1,32,4,11.3,1,0,0,2.287575489231605
1.372342,4.4213445,0,1,40,2,18.2,0,0,0,2.657931590812515
0.3876075,4.4213445,0,1,2,4,21.4,0,0,0,2.6893116971750457
2.073464,4.4213445,0,0,15,5,33.9,0,1,0,3.0534149632565373
0.3876075,1.321138,0,1,15,2,15.6,0,1,0,2.506543444863037
1.00386,1.85614,0,1,12,4,24.4,0,0,0,2.884117573346206
1.92324,1.48676,0,0,21,4,33.9,0,0,0,3.24553111063753
1.886885,3.118115,0,0,5,4,33.1,0,0,0,3.0791686310061497
1.064693,1.672307,0,0,4,1,11.3,1,0,0,2.435041821647632
1.12489,1.08511,0,1,23,4,22.4,0,1,0,2.657931590812515
0.3876075,0.9823265,1,1,0,3,11.7,0,0,0,2.351708521806686
1.871904,4.4213445,0,1,20,1,33.9,1,0,0,3.211142728480166
1.04469,1.86531,0,1,0,2,16.4,1,0,0,2.5881508887538
0.45513,0.9823265,0,0,3,4,17.0,0,0,0,2.5881508887538
0.947376,0.9823265,0,0,7,3,13.8,0,0,0,2.6893116971750457
2.073464,4.4213445,1,1,23,3,33.9,0,0,0,3.435469028161253
1.049928,2.927072,0,1,20,1,23.9,0,0,0,2.759593793940161
0.472,0.9823265,0,0,43,1,11.3,0,0,0,1.9080988606101053
2.073464,4.4213445,0,0,32,6,22.2,0,1,0,2.772447904688752
2.073464,4.4213445,0,1,17,2,33.9,0,0,0,2.93089755856381
2.073464,4.01184,0,1,24,4,29.8,1,0,0,3.120680732210223
1.87542,4.33458,0,0,11,1,31.1,0,1,0,2.9034356629117
0.3876075,0.9823265,0,0,0,5,11.3,0,0,0,2.3206286159024154
0.896126,0.9823265,1,1,8,4,15.1,0,0,0,2.408750132704112
2.073464,3.55743,1,1,18,2,33.9,1,0,0,3.1734476498477817
2.073464,4.4213445,1,0,1,1,15.5,0,1,0,2.673883628868984
0.3876075,0.9823265,0,0,0,1,11.3,0,0,0,2.1299186755973434
0.543864,0.9823265,0,0,12,2,13.8,1,0,0,2.6065744664362365
2.073464,4.4213445,0,0,9,2,33.9,1,0,0,3.183213706404368
0.520864,0.9823265,0,1,28,1,27.2,0,1,0,2.759593793940161
2.073464,4.4213445,1,1,7,1,33.9,0,1,0,3.280884902213474
2.073464,0.9823265,1,0,2,4,19.4,1,0,0,2.6065744664362365
0.3876075,0.9823265,0,1,14,1,11.3,0,1,0,2.8938831177615123
1.2485,1.5015,0,1,3,2,30.9,0,1,0,2.9127836720760665
2.073464,4.4213445,0,0,21,1,26.9,0,0,0,3.07287928386884
2.05485,4.4213445,1,1,14,1,18.6,0,0,0,2.7187175674665944
1.6643,3.2307,0,1,35,2,33.9,0,0,0,3.1479307227755298
1.068795,4.412205,1,0,1,1,17.5,0,0,0,2.5689952186268696
1.288224,2.545776,1,1,10,2,33.9,0,1,0,3.3586313119258304
0.3876075,0.9823265,0,1,19,3,17.5,1,0,0,2.657931590812515
2.073464,4.4213445,0,0,27,5,33.9,0,0,0,3.355566168892859
1.119916,4.4213445,1,1,0,2,14.0,0,0,0,2.435041821647632
0.3876075,0.9823265,0,1,0,4,11.3,0,0,0,2.408750132704112
2.073464,4.4213445,1,1,9,1,33.9,0,0,1,3.500827789564953
2.073464,2.67624,0,1,43,4,33.9,1,0,0,3.459388432515886
2.073464,1.4356,0,1,25,2,33.9,0,0,0,3.0600053518353385
0.3876075,0.9823265,0,1,20,4,30.6,0,0,1,2.820505816466207
2.073464,1.584792,1,0,17,3,33.9,0,1,0,3.468524854018558
2.073464,4.4213445,1,1,13,3,23.4,1,0,0,2.759593793940161
0.421317,1.099683,0,0,20,4,11.3,1,0,0,1.8360113070546324
0.917088,1.050912,0,1,3,3,22.2,0,0,0,2.842736942103692
1.58821,0.9823265,0,1,0,1,11.3,0,0,0,2.3206286159024154
0.3876075,0.9823265,0,0,2,2,23.4,0,0,0,2.772447904688752
2.073464,4.4213445,0,0,17,2,33.9,0,1,0,3.715995247838134
2.073464,4.4213445,0,0,10,2,33.9,1,0,0,3.085363236922936
2.073464,3.761145,0,0,10,2,28.6,1,0,0,2.93089755856381
0.3876075,2.641626,0,1,27,2,11.3,0,0,0,2.287575489231605
2.073464,4.4213445,0,1,17,4,33.9,0,1,0,3.2243963370996536
2.073464,4.02192,0,0,26,1,28.8,0,0,0,2.9810758698845845
0.651,1.953,0,1,21,1,16.8,0,1,0,2.6065744664362365
1.564,1.156,0,1,3,3,11.3,0,0,0,2.2523032588823373
0.3876075,0.9823265,0,0,14,2,11.3,0,0,0,1.9080988606101053
0.445056,1.986944,0,1,36,4,31.8,0,0,0,2.988894688880724
2.073464,4.4213445,1,1,30,3,33.9,0,0,0,3.640820925494136
0.772464,2.615536,1,0,1,2,11.3,1,0,0,2.1299186755973434
2.073464,4.4213445,0,0,14,2,33.9,1,0,0,3.430487712328657
0.444774,0.9823265,0,1,40,4,11.3,0,0,0,1.9722154322948249
0.3876075,0.9823265,0,1,9,2,13.7,0,0,0,2.6065744664362365
1.549644,3.757356,0,1,2,1,18.0,0,1,0,2.5689952186268696
0.63492,3.43508,1,1,10,1,11.3,0,1,0,2.408750132704112
0.796876,4.062124,0,0,10,1,26.5,0,0,0,2.784949218215684
0.3876075,0.9823265,0,1,17,3,33.9,0,0,0,3.2733048743847744
0.5628,0.9823265,0,0,29,2,11.3,0,0,0,2.173867546507328
2.073464,4.4213445,1,1,16,4,33.9,0,1,0,3.2655718820658013
2.073464,1.712,0,1,10,3,19.9,0,1,0,2.7463679525813456
2.073464,4.4213445,0,1,33,2,33.9,0,0,0,3.42797099576042
0.61728,0.9823265,0,1,9,2,24.0,1,0,0,2.956720021331736
0.484218,4.4213445,0,0,10,2,33.9,0,0,0,3.192744828100693
2.073464,4.4213445,1,1,9,1,33.9,0,1,0,3.1783607139418644
0.3876075,0.9823265,0,1,17,4,11.3,0,0,0,2.2523032588823373
0.3876075,1.320361,0,1,15,3,33.9,0,1,0,2.9482834511749685
0.916992,0.9823265,0,0,10,3,11.3,0,0,0,1.8360113070546324
0.95616,4.4213445,0,1,34,3,33.9,0,0,0,3.1150031281135577
0.3876075,0.9823265,0,0,30,2,11.3,0,0,0,1.9722154322948249
0.68432,2.95568,0,1,11,2,14.8,0,0,1,2.7463679525813456
2.073464,4.4213445,0,1,44,1,33.9,1,0,0,3.228716143202
0.494312,4.4213445,1,0,6,4,20.3,0,1,0,3.158333840277581
0.747864,1.696136,0,1,12,4,30.0,1,0,0,2.831759586179901
1.862784,1.833216,0,0,8,3,33.9,0,0,0,3.393556275381885
1.119564,3.812436,0,0,18,1,16.9,0,0,0,2.6893116971750457
0.551522,1.594478,0,0,24,6,19.1,0,0,0,2.5689952186268696
2.073464,2.542775,0,1,44,1,11.3,0,0,0,2.48383059850252
1.65816,4.4213445,0,1,25,2,28.6,0,1,0,3.1734476498477817
0.3876075,0.9823265,0,0,34,2,11.3,0,0,1,2.351708521806686
0.3876075,0.9823265,0,0,32,2,11.3,1,0,0,1.9080988606101053
0.3876075,3.8346,0,0,21,1,33.9,1,0,0,3.120680732210223
0.49842,4.4213445,0,0,30,1,33.9,0,1,0,3.2733048743847744
1.28427,3.52573,0,1,20,3,33.9,0,0,1,2.996572017704461
0.514464,1.693536,1,0,1,2,11.3,0,1,0,2.435041821647632
0.3876075,1.67501,0,1,11,1,11.3,0,1,0,2.2523032588823373
1.25712,0.9823265,0,0,14,3,31.3,0,0,0,2.956720021331736
0.3876075,0.9823265,0,0,1,2,11.3,0,0,0,2.408750132704112
0.69264,0.9823265,1,1,0,6,11.3,0,0,0,2.2145185330389654
1.534896,1.831104,0,1,41,1,11.3,0,0,0,2.408750132704112
0.3876075,0.9823265,0,1,32,2,11.3,0,1,0,2.0298559693409404
2.073464,4.4213445,1,1,33,2,33.9,0,0,0,3.668274801182698
1.10055,2.34945,0,1,48,2,11.3,0,0,0,2.435041821647632
0.873504,1.718496,0,1,11,1,11.8,0,0,1,2.46003030879136
0.3876075,1.46328,0,1,16,4,16.2,0,0,0,2.549051568126432
0.3876075,0.9823265,0,1,0,1,11.3,0,0,0,2.381023211425735
0.660744,0.9823265,0,1,40,1,11.3,0,0,0,1.8360113070546324
1.6038,1.3662,1,1,9,4,15.4,0,1,0,2.5881508887538
2.073464,4.4213445,0,1,26,1,24.3,0,0,1,2.884117573346206
0.75264,4.4213445,0,0,19,1,31.8,0,1,0,3.0329925585919573
1.31752,2.12248,1,0,4,1,24.7,0,1,0,2.7463679525813456
0.48411,1.00089,0,1,38,4,11.3,0,1,0,2.173867546507328
0.3876075,4.4213445,0,1,27,4,33.9,0,0,0,3.097478579611526
1.5111,2.6289,0,1,26,2,33.9,1,0,0,3.5169131518833465
1.460844,4.4213445,0,0,27,3,33.9,0,1,0,3.0791686310061497
1.35894,1.76506,0,1,42,1,11.3,1,0,0,2.408750132704112
1.87758,2.75842,0,0,23,1,33.9,0,1,0,3.291980134822148
0.999306,4.4213445,0,1,39,4,33.9,1,0,0,3.2156106593820404
0.3876075,1.492641,0,1,21,1,12.1,0,0,0,2.5282575874854296
1.0176,0.9823265,0,0,0,4,11.9,0,0,0,2.2145185330389654
1.907895,3.207105,0,0,6,4,22.8,0,1,0,2.9127836720760665
0.761484,1.285516,0,1,14,2,11.3,0,0,0,2.435041821647632
0.613872,1.010128,0,1,38,5,27.0,1,0,0,2.9396780889085123
1.99836,2.27164,0,0,16,2,13.0,0,0,0,2.673883628868984
2.073464,2.23104,0,1,8,2,14.9,1,0,0,2.549051568126432
0.3876075,0.9823265,0,0,23,1,22.4,0,0,0,2.831759586179901
0.3876075,0.9823265,0,0,37,5,33.9,1,0,0,3.20662330978206
2.073464,2.7423,1,1,12,3,33.9,1,0,0,3.0041125352652767
2.073464,4.4213445,0,1,10,3,30.8,1,0,0,2.8938831177615123
0.3876075,0.9823265,0,0,35,4,11.3,0,0,1,1.8360113070546324
0.3876075,4.4213445,0,0,2,1,33.9,0,1,0,3.120680732210223
2.073464,4.4213445,1,1,22,4,33.9,0,0,1,3.291980134822148
0.3876075,0.9823265,0,0,7,1,11.3,0,1,0,1.8360113070546324
0.52416,1.39584,1,1,14,2,14.4,0,0,1,2.7463679525813456
0.3876075,1.34706,0,0,47,2,22.5,0,1,0,2.641421570789816
0.67868,1.10732,1,0,1,4,19.6,1,0,0,2.7187175674665944
2.073464,4.4213445,1,1,32,6,33.9,0,0,1,3.5188726390158065
0.3876075,0.9823265,0,0,11,3,11.3,1,0,0,1.9722154322948249
0.3876075,1.11996,0,1,16,1,17.9,0,0,0,2.6893116971750457
1.490346,4.4213445,0,1,29,3,33.9,0,0,1,3.4882595474935862
0.3876075,0.9823265,0,1,2,4,12.8,1,0,0,2.5881508887538
1.372,1.078,1,0,12,3,26.2,0,1,0,2.8534502238266977
0.9646,4.3354,0,1,4,2,30.2,0,1,0,2.8639109822820368
1.7192,1.0808,0,1,13,3,27.4,1,0,0,2.7463679525813456
2.073464,4.4213445,0,1,39,1,33.9,0,1,0,3.20662330978206
2.073464,3.39966,0,1,5,4,18.2,0,1,0,2.657931590812515
0.722238,1.323762,0,1,35,2,33.9,0,1,0,3.1684731195000446
0.582714,0.9823265,0,1,27,1,11.3,0,0,0,1.9722154322948249
1.090936,4.4213445,0,0,12,3,33.9,0,0,0,3.163435680457179
1.222144,1.164856,0,1,9,2,11.5,0,0,0,2.6065744664362365
0.3876075,3.969616,0,1,28,3,24.1,0,0,0,2.820505816466207
2.073464,4.4213445,1,1,34,2,33.9,0,0,1,3.8024743412746496
0.3876075,3.792096,1,1,1,2,16.4,1,0,0,2.46003030879136
2.073464,4.4213445,1,1,10,1,33.9,0,1,0,3.131802584847892
0.3876075,1.082466,0,0,6,2,16.2,0,1,0,2.641421570789816
0.606528,1.265472,0,1,21,1,11.3,0,0,0,2.08213820289468
0.501809,0.9823265,0,0,21,2,25.6,0,0,0,3.0791686310061497
0.3876075,0.9823265,0,1,12,4,14.0,0,0,0,2.506543444863037
0.616875,2.008125,0,1,12,3,24.0,0,0,0,2.673883628868984
2.073464,2.56244,0,0,27,3,32.5,0,0,0,2.831759586179901
1.427355,2.937645,0,1,31,4,18.0,0,0,0,2.8089624323150884
0.61698,2.77302,0,1,33,2,33.9,0,1,0,3.257680096395127
0.580734,0.9823265,0,0,6,2,11.3,0,0,0,2.287575489231605
0.94095,0.9823265,0,1,15,3,23.8,1,0,0,2.8089624323150884
0.5439,0.9823265,0,1,8,3,21.2,0,0,0,2.673883628868984
1.17568,2.34432,0,1,15,2,31.7,0,0,0,2.988894688880724
0.791122,3.350878,0,0,4,2,11.3,0,0,0,2.3206286159024154
1.986471,3.146529,0,1,25,3,25.9,0,0,0,2.9482834511749685
0.89262,1.31138,0,1,17,3,11.4,0,0,0,2.3206286159024154
0.41422,1.07578,0,1,16,4,11.3,0,0,0,1.9080988606101053
0.3876075,0.9823265,0,0,12,1,11.3,0,1,0,2.08213820289468
0.9061,0.9823265,1,0,1,2,14.7,1,0,0,2.48383059850252
0.3876075,1.716346,1,0,18,3,13.7,0,1,0,2.6065744664362365
2.073464,3.19732,0,0,31,3,31.6,0,0,0,2.9219351260234374
2.073464,0.98394,1,0,11,3,27.0,0,0,1,2.820505816466207
0.721556,0.9823265,0,1,29,1,18.1,0,0,0,2.6065744664362365
1.273857,2.197143,1,1,12,3,33.9,1,0,0,3.1479307227755298
0.3876075,0.9823265,1,1,0,3,11.3,0,0,0,2.173867546507328
1.458834,3.143166,0,1,17,3,14.5,0,0,0,2.732749924868649
1.8837,1.2663,0,1,14,2,24.0,0,0,0,2.772447904688752
0.3876075,0.9823265,0,0,46,3,11.3,0,0,0,1.8360113070546324
0.64848,1.03152,1,1,4,1,13.0,0,0,0,2.46003030879136
0.805734,1.516266,0,1,32,4,29.2,0,1,0,2.9034356629117
2.073464,4.4213445,1,1,17,2,33.9,0,0,1,3.306287587042396
